"test_key","test","q","n","theta","null_valid_reps","alt_valid_reps","alpha_p","power_p","alpha_ejab","power_ejab","alpha_bic","power_bic","alpha_tsbf","power_tsbf","risk_p","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"cox","Cox PH regression",1,46,0.577631578947368,2000,400,0.005,0.12,0.0145,0.1975,0.0165,0.2075,0.0325,0.3325,0.4425,0.4085,0.4045,0.35,0.034,-0.004,-0.0585
"cox","Cox PH regression",1,46,0.623684210526316,2000,400,0.005,0.18,0.0145,0.28,0.0165,0.285,0.029,0.37,0.4125,0.36725,0.36575,0.3295,0.04525,-0.00149999999999995,-0.03775
"cox","Cox PH regression",1,46,0.669736842105263,2000,400,0.005,0.195,0.0145,0.335,0.0165,0.3525,0.0265,0.4325,0.405,0.33975,0.332,0.297,0.0652499999999999,-0.00775000000000003,-0.04275
"cox","Cox PH regression",1,46,0.71578947368421,2000,400,0.005,0.2475,0.0145,0.3675,0.0165,0.375,0.0245,0.4375,0.37875,0.3235,0.32075,0.2935,0.0552499999999999,-0.00275000000000003,-0.03
"cox","Cox PH regression",1,46,0.761842105263158,2000,400,0.005,0.2625,0.0145,0.44,0.0165,0.455,0.0225,0.505,0.37125,0.28725,0.28075,0.25875,0.084,-0.00650000000000006,-0.0285
"cox","Cox PH regression",1,46,0.807894736842105,2000,400,0.005,0.3075,0.0145,0.45,0.0165,0.4625,0.02,0.5,0.34875,0.28225,0.277,0.26,0.0665,-0.00525000000000003,-0.02225
"cox","Cox PH regression",1,46,0.853947368421053,2000,400,0.005,0.3475,0.0145,0.4775,0.0165,0.49,0.0185,0.52,0.32875,0.2685,0.26325,0.24925,0.06025,-0.00524999999999998,-0.01925
"cox","Cox PH regression",1,46,0.9,2000,400,0.005,0.415,0.0145,0.545,0.0165,0.5525,0.017,0.56,0.295,0.23475,0.232,0.2285,0.06025,-0.00274999999999997,-0.00625000000000003
"cox","Cox PH regression",1,57,0.025,2000,400,0.004,0.0025,0.0125,0.01,0.0135,0.01,0,0,0.50075,0.50125,0.50175,0.5,-0.000499999999999945,0.000500000000000056,-0.00124999999999997
"cox","Cox PH regression",1,57,0.0710526315789474,2000,400,0.004,0.01,0.0125,0.0125,0.0135,0.015,5e-04,0,0.497,0.5,0.49925,0.50025,-0.003,-0.000749999999999973,0.000249999999999972
"cox","Cox PH regression",1,57,0.117105263157895,2000,400,0.004,0.0025,0.0125,0.0125,0.0135,0.0125,0.0025,0,0.50075,0.5,0.5005,0.50125,0.000750000000000028,0.000500000000000056,0.00124999999999997
"cox","Cox PH regression",1,57,0.163157894736842,2000,400,0.004,0.0075,0.0125,0.02,0.0135,0.0225,0.019,0.0325,0.49825,0.49625,0.4955,0.49325,0.00200000000000006,-0.000749999999999917,-0.003
"cox","Cox PH regression",1,57,0.209210526315789,2000,400,0.004,0.0175,0.0125,0.0275,0.0135,0.0275,0.037,0.0675,0.49325,0.4925,0.493,0.48475,0.000750000000000028,0.000500000000000056,-0.00775000000000003
"cox","Cox PH regression",1,57,0.255263157894737,2000,400,0.004,0.03,0.0125,0.06,0.0135,0.0675,0.0485,0.1175,0.487,0.47625,0.473,0.4655,0.01075,-0.00324999999999992,-0.0107499999999999
"cox","Cox PH regression",1,57,0.301315789473684,2000,400,0.004,0.0425,0.0125,0.0675,0.0135,0.075,0.0505,0.165,0.48075,0.4725,0.46925,0.44275,0.00825000000000004,-0.00324999999999992,-0.02975
"cox","Cox PH regression",1,57,0.347368421052632,2000,400,0.004,0.055,0.0125,0.1025,0.0135,0.1125,0.0505,0.245,0.4745,0.455,0.4505,0.40275,0.0195,-0.00449999999999995,-0.05225
"cox","Cox PH regression",1,57,0.393421052631579,2000,400,0.004,0.0825,0.0125,0.1375,0.0135,0.14,0.05,0.2675,0.46075,0.4375,0.43675,0.39125,0.02325,-0.000749999999999973,-0.04625
"cox","Cox PH regression",1,57,0.439473684210526,2000,400,0.004,0.075,0.0125,0.1425,0.0135,0.15,0.0455,0.2725,0.4645,0.435,0.43175,0.3865,0.0295,-0.00324999999999998,-0.0484999999999999
"cox","Cox PH regression",1,57,0.485526315789474,2000,400,0.004,0.14,0.0125,0.2025,0.0135,0.205,0.042,0.2975,0.432,0.405,0.40425,0.37225,0.027,-0.000749999999999917,-0.0327499999999999
"cox","Cox PH regression",1,57,0.531578947368421,2000,400,0.004,0.16,0.0125,0.24,0.0135,0.25,0.039,0.34,0.422,0.38625,0.38175,0.3495,0.03575,-0.00449999999999995,-0.0367500000000001
"cox","Cox PH regression",1,57,0.577631578947368,2000,400,0.004,0.2075,0.0125,0.305,0.0135,0.3175,0.035,0.42,0.39825,0.35375,0.348,0.3075,0.0445,-0.00574999999999998,-0.04625
"cox","Cox PH regression",1,57,0.623684210526316,2000,400,0.004,0.215,0.0125,0.3425,0.0135,0.36,0.0305,0.43,0.3945,0.335,0.32675,0.30025,0.0595,-0.00824999999999992,-0.03475
"cox","Cox PH regression",1,57,0.669736842105263,2000,400,0.004,0.245,0.0125,0.35,0.0135,0.3575,0.026,0.4125,0.3795,0.33125,0.328,0.30675,0.04825,-0.00324999999999992,-0.0245
"cox","Cox PH regression",1,57,0.71578947368421,2000,400,0.004,0.275,0.0125,0.4,0.0135,0.405,0.024,0.4575,0.3645,0.30625,0.30425,0.28325,0.05825,-0.00199999999999995,-0.023
"cox","Cox PH regression",1,57,0.761842105263158,2000,400,0.004,0.415,0.0125,0.54,0.0135,0.5475,0.021,0.5925,0.2945,0.23625,0.233,0.21425,0.05825,-0.00324999999999992,-0.022
"cox","Cox PH regression",1,57,0.807894736842105,2000,400,0.004,0.4475,0.0125,0.585,0.0135,0.595,0.0195,0.6175,0.27825,0.21375,0.20925,0.201,0.0645,-0.00449999999999995,-0.01275
"cox","Cox PH regression",1,57,0.853947368421053,2000,400,0.004,0.5175,0.0125,0.6525,0.0135,0.665,0.015,0.6675,0.24325,0.18,0.17425,0.17375,0.06325,-0.00574999999999998,-0.00625000000000003
"cox","Cox PH regression",1,57,0.9,2000,400,0.004,0.615,0.0125,0.74,0.0135,0.7525,0.013,0.7425,0.1945,0.13625,0.1305,0.13525,0.05825,-0.00574999999999992,-0.00100000000000006
"cox","Cox PH regression",1,71,0.025,2000,400,0.005,0.0025,0.011,0.0075,0.012,0.01,0,0,0.50125,0.50175,0.501,0.5,-0.000499999999999945,-0.000749999999999917,-0.00174999999999992
"cox","Cox PH regression",1,71,0.0710526315789474,2000,400,0.005,0.0025,0.011,0.0175,0.012,0.02,0,0,0.50125,0.49675,0.496,0.5,0.0045,-0.000749999999999973,0.00325000000000003
"cox","Cox PH regression",1,71,0.117105263157895,2000,400,0.005,0.005,0.011,0.0125,0.012,0.0125,0.0075,0.0075,0.5,0.49925,0.49975,0.5,0.000749999999999973,0.000500000000000056,0.000750000000000028
"cox","Cox PH regression",1,71,0.163157894736842,2000,400,0.005,0.0175,0.011,0.035,0.012,0.045,0.022,0.0725,0.49375,0.488,0.4835,0.47475,0.00575000000000003,-0.00449999999999995,-0.0132499999999999
"cox","Cox PH regression",1,71,0.209210526315789,2000,400,0.005,0.0175,0.011,0.04,0.012,0.04,0.037,0.0925,0.49375,0.4855,0.486,0.47225,0.00825000000000004,0.000500000000000056,-0.01325
"cox","Cox PH regression",1,71,0.255263157894737,2000,400,0.005,0.0375,0.011,0.0625,0.012,0.065,0.0435,0.145,0.48375,0.47425,0.4735,0.44925,0.00950000000000001,-0.000749999999999917,-0.0249999999999999
"cox","Cox PH regression",1,71,0.301315789473684,2000,400,0.005,0.04,0.011,0.085,0.012,0.085,0.0445,0.195,0.4825,0.463,0.4635,0.42475,0.0195,0.000500000000000056,-0.03825
"cox","Cox PH regression",1,71,0.347368421052632,2000,400,0.005,0.075,0.011,0.1125,0.012,0.1125,0.043,0.23,0.465,0.44925,0.44975,0.4065,0.01575,0.000500000000000056,-0.04275
"cox","Cox PH regression",1,71,0.393421052631579,2000,400,0.005,0.075,0.011,0.1175,0.012,0.12,0.041,0.22,0.465,0.44675,0.446,0.4105,0.01825,-0.000749999999999973,-0.03625
"cox","Cox PH regression",1,71,0.439473684210526,2000,400,0.005,0.12,0.011,0.1925,0.012,0.2,0.0365,0.3,0.4425,0.40925,0.406,0.36825,0.03325,-0.00324999999999992,-0.041
"cox","Cox PH regression",1,71,0.485526315789474,2000,400,0.005,0.1625,0.011,0.225,0.012,0.23,0.031,0.365,0.42125,0.393,0.391,0.333,0.02825,-0.00199999999999995,-0.06
"cox","Cox PH regression",1,71,0.531578947368421,2000,400,0.005,0.21,0.011,0.305,0.012,0.3075,0.028,0.4475,0.3975,0.353,0.35225,0.29025,0.0445,-0.000749999999999973,-0.06275
"cox","Cox PH regression",1,71,0.577631578947368,2000,400,0.005,0.23,0.011,0.3275,0.012,0.335,0.0245,0.44,0.3875,0.34175,0.3385,0.29225,0.04575,-0.00324999999999992,-0.0494999999999999
"cox","Cox PH regression",1,71,0.623684210526316,2000,400,0.005,0.2975,0.011,0.425,0.012,0.43,0.021,0.5025,0.35375,0.293,0.291,0.25925,0.06075,-0.00199999999999989,-0.0337499999999999
"cox","Cox PH regression",1,71,0.669736842105263,2000,400,0.005,0.37,0.011,0.5,0.012,0.515,0.018,0.5875,0.3175,0.2555,0.2485,0.21525,0.062,-0.00699999999999995,-0.04025
"cox","Cox PH regression",1,71,0.71578947368421,2000,400,0.005,0.42,0.011,0.5825,0.012,0.5825,0.0155,0.6175,0.2925,0.21425,0.21475,0.199,0.07825,0.000500000000000056,-0.0152499999999999
"cox","Cox PH regression",1,71,0.761842105263158,2000,400,0.005,0.495,0.011,0.61,0.012,0.63,0.013,0.6425,0.255,0.2005,0.191,0.18525,0.0545,-0.00949999999999995,-0.01525
"cox","Cox PH regression",1,71,0.807894736842105,2000,400,0.005,0.5625,0.011,0.695,0.012,0.705,0.0125,0.7175,0.22125,0.158,0.1535,0.1475,0.06325,-0.00449999999999995,-0.0105
"cox","Cox PH regression",1,71,0.853947368421053,2000,400,0.005,0.635,0.011,0.725,0.012,0.73,0.012,0.725,0.185,0.143,0.141,0.1435,0.042,-0.00199999999999995,0.000500000000000056
"cox","Cox PH regression",1,71,0.9,2000,400,0.005,0.6725,0.011,0.7675,0.012,0.775,0.0105,0.7525,0.16625,0.12175,0.1185,0.129,0.0445,-0.00324999999999998,0.00725000000000003
"cox","Cox PH regression",1,89,0.025,2000,400,0.007,0.01,0.014,0.01,0.0145,0.01,0,0,0.4985,0.502,0.50225,0.5,-0.00350000000000006,0.000249999999999972,-0.002
"cox","Cox PH regression",1,89,0.0710526315789474,2000,400,0.007,0.0025,0.014,0.005,0.0145,0.005,0,0.0025,0.50225,0.5045,0.50475,0.49875,-0.00225000000000009,0.000249999999999972,-0.00575000000000003
"cox","Cox PH regression",1,89,0.117105263157895,2000,400,0.007,0.0025,0.014,0.0075,0.0145,0.01,0.0145,0.0125,0.50225,0.50325,0.50225,0.501,-0.001,-0.001,-0.00224999999999997
"cox","Cox PH regression",1,89,0.163157894736842,2000,400,0.007,0.0125,0.014,0.015,0.0145,0.015,0.0315,0.045,0.49725,0.4995,0.49975,0.49325,-0.00225000000000003,0.000249999999999972,-0.00624999999999998
"cox","Cox PH regression",1,89,0.209210526315789,2000,400,0.007,0.025,0.014,0.06,0.0145,0.06,0.0435,0.125,0.491,0.477,0.47725,0.45925,0.014,0.000249999999999972,-0.0177499999999999
"cox","Cox PH regression",1,89,0.255263157894737,2000,400,0.007,0.0375,0.014,0.075,0.0145,0.075,0.0445,0.1575,0.48475,0.4695,0.46975,0.4435,0.0152499999999999,0.000249999999999972,-0.026
"cox","Cox PH regression",1,89,0.301315789473684,2000,400,0.007,0.0675,0.014,0.1175,0.0145,0.12,0.0435,0.2325,0.46975,0.44825,0.44725,0.4055,0.0214999999999999,-0.00100000000000006,-0.04275
"cox","Cox PH regression",1,89,0.347368421052632,2000,400,0.007,0.0925,0.014,0.1375,0.0145,0.1425,0.0425,0.275,0.45725,0.43825,0.436,0.38375,0.0189999999999999,-0.00225000000000003,-0.0545
"cox","Cox PH regression",1,89,0.393421052631579,2000,400,0.007,0.105,0.014,0.17,0.0145,0.18,0.0365,0.285,0.451,0.422,0.41725,0.37575,0.029,-0.00474999999999998,-0.04625
"cox","Cox PH regression",1,89,0.439473684210526,2000,400,0.007,0.1675,0.014,0.245,0.0145,0.25,0.0325,0.3875,0.41975,0.3845,0.38225,0.3225,0.03525,-0.00225000000000003,-0.062
"cox","Cox PH regression",1,89,0.485526315789474,2000,400,0.007,0.21,0.014,0.305,0.0145,0.3075,0.0295,0.4575,0.3985,0.3545,0.3535,0.286,0.0439999999999999,-0.00100000000000006,-0.0685
"cox","Cox PH regression",1,89,0.531578947368421,2000,400,0.007,0.2475,0.014,0.3375,0.0145,0.34,0.026,0.4525,0.37975,0.33825,0.33725,0.28675,0.0414999999999999,-0.00100000000000006,-0.0515
"cox","Cox PH regression",1,89,0.577631578947368,2000,400,0.007,0.3225,0.014,0.435,0.0145,0.44,0.023,0.5425,0.34225,0.2895,0.28725,0.24025,0.05275,-0.00224999999999997,-0.04925
"cox","Cox PH regression",1,89,0.623684210526316,2000,400,0.007,0.4,0.014,0.4675,0.0145,0.4725,0.0225,0.53,0.3035,0.27325,0.271,0.24625,0.0302499999999999,-0.00224999999999997,-0.027
"cox","Cox PH regression",1,89,0.669736842105263,2000,400,0.007,0.4675,0.014,0.5725,0.0145,0.5825,0.021,0.645,0.26975,0.22075,0.216,0.188,0.0489999999999999,-0.00475000000000003,-0.0327500000000001
"cox","Cox PH regression",1,89,0.71578947368421,2000,400,0.007,0.5575,0.014,0.6775,0.0145,0.685,0.0165,0.715,0.22475,0.16825,0.16475,0.15075,0.0564999999999999,-0.00350000000000006,-0.0175
"cox","Cox PH regression",1,89,0.761842105263158,2000,400,0.007,0.6225,0.014,0.71,0.0145,0.715,0.016,0.73,0.19225,0.152,0.14975,0.143,0.0402499999999999,-0.00225000000000003,-0.00900000000000001
"cox","Cox PH regression",1,89,0.807894736842105,2000,400,0.007,0.705,0.014,0.785,0.0145,0.7875,0.015,0.7875,0.151,0.1145,0.1135,0.11375,0.0365,-0.001,-0.000750000000000028
"cox","Cox PH regression",1,89,0.853947368421053,2000,400,0.007,0.8025,0.014,0.8575,0.0145,0.8575,0.013,0.855,0.10225,0.07825,0.0785,0.079,0.024,0.000249999999999972,0.000749999999999973
"cox","Cox PH regression",1,89,0.9,2000,400,0.007,0.8325,0.014,0.88,0.0145,0.8825,0.011,0.8725,0.0872499999999999,0.067,0.066,0.0692499999999999,0.0202499999999999,-0.001,0.00224999999999992
"cox","Cox PH regression",1,110,0.025,2000,400,0.0055,0.005,0.0085,0.0125,0.0085,0.0125,0,0,0.50025,0.498,0.498,0.5,0.00225000000000009,0,0.002
"cox","Cox PH regression",1,110,0.0710526315789474,2000,400,0.0055,0.005,0.0085,0.0075,0.0085,0.0075,0,0,0.50025,0.5005,0.5005,0.5,-0.000249999999999861,0,-0.000499999999999945
"cox","Cox PH regression",1,110,0.117105263157895,2000,400,0.0055,0.0175,0.0085,0.03,0.0085,0.03,0.0135,0.0375,0.494,0.48925,0.48925,0.488,0.00475000000000009,0,-0.00124999999999992
"cox","Cox PH regression",1,110,0.163157894736842,2000,400,0.0055,0.015,0.0085,0.025,0.0085,0.0275,0.028,0.095,0.49525,0.49175,0.4905,0.4665,0.00350000000000006,-0.00124999999999997,-0.0252499999999999
"cox","Cox PH regression",1,110,0.209210526315789,2000,400,0.0055,0.0425,0.0085,0.06,0.0085,0.06,0.036,0.1325,0.4815,0.47425,0.47425,0.45175,0.00725000000000009,0,-0.0225
"cox","Cox PH regression",1,110,0.255263157894737,2000,400,0.0055,0.05,0.0085,0.07,0.0085,0.07,0.0365,0.215,0.47775,0.46925,0.46925,0.41075,0.00850000000000006,0,-0.0584999999999999
"cox","Cox PH regression",1,110,0.301315789473684,2000,400,0.0055,0.0625,0.0085,0.11,0.0085,0.12,0.034,0.2375,0.4715,0.44925,0.44425,0.39825,0.02225,-0.005,-0.051
"cox","Cox PH regression",1,110,0.347368421052632,2000,400,0.0055,0.1075,0.0085,0.17,0.0085,0.1725,0.0295,0.3025,0.449,0.41925,0.418,0.3635,0.0297500000000001,-0.00124999999999997,-0.0557499999999999
"cox","Cox PH regression",1,110,0.393421052631579,2000,400,0.0055,0.1625,0.0085,0.2375,0.0085,0.245,0.025,0.4025,0.4215,0.3855,0.38175,0.31125,0.0360000000000001,-0.00374999999999998,-0.07425
"cox","Cox PH regression",1,110,0.439473684210526,2000,400,0.0055,0.2375,0.0085,0.3175,0.0085,0.325,0.02,0.4825,0.384,0.3455,0.34175,0.26875,0.0385,-0.00374999999999998,-0.0767499999999999
"cox","Cox PH regression",1,110,0.485526315789474,2000,400,0.0055,0.34,0.0085,0.41,0.0085,0.4125,0.018,0.5375,0.33275,0.29925,0.298,0.24025,0.0335,-0.00125000000000003,-0.059
"cox","Cox PH regression",1,110,0.531578947368421,2000,400,0.0055,0.3625,0.0085,0.4425,0.0085,0.445,0.0155,0.5275,0.3215,0.283,0.28175,0.244,0.0385,-0.00125000000000003,-0.0389999999999999
"cox","Cox PH regression",1,110,0.577631578947368,2000,400,0.0055,0.4125,0.0085,0.5,0.0085,0.5125,0.0145,0.58,0.2965,0.25425,0.248,0.21725,0.0422500000000001,-0.00624999999999998,-0.037
"cox","Cox PH regression",1,110,0.623684210526316,2000,400,0.0055,0.5675,0.0085,0.6575,0.0085,0.6625,0.0115,0.7075,0.219,0.1755,0.173,0.152,0.0435,-0.0025,-0.0235
"cox","Cox PH regression",1,110,0.669736842105263,2000,400,0.0055,0.6425,0.0085,0.7275,0.0085,0.73,0.0115,0.7625,0.1815,0.1405,0.13925,0.1245,0.0410000000000001,-0.00124999999999997,-0.0159999999999999
